Trip_ID,VendorID,City,Pickup_Date,Pickup_Time,Dropoff_Time,Weekday,Month,Peak_Hour,Trip_Distance_km,Trip_Duration_min,Passenger_Count,Pickup_Zone,Dropoff_Zone,Pickup_Borough,Dropoff_Borough,Pickup_Latitude,Pickup_Longitude,Dropoff_Latitude,Dropoff_Longitude,Fare_Amount_INR,Tip_Amount_INR,Toll_Amount_INR,Total_Amount_INR,Payment_Method,Vehicle_Type,Driver_Rating,Ride_Status,Data_Source
TRIP000636,Uber,Bengaluru,2026-01-26,08:56:00,10:18:00,Monday,January,Peak,19.32,82.0,4,Bengaluru South,Bengaluru North,Bengaluru South,Bengaluru North,12.96977,77.55391,12.97068,77.54274,394.84,39.48,0,434.32,UPI,Bike,4.1,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000637,Local Fleet,Bengaluru,2026-02-23,03:58:00,04:04:12,Monday,February,Off-Peak,1.29,6.2,4,Bengaluru East,Bengaluru Central,Bengaluru East,Bengaluru Central,12.97511,77.68234,12.99117,77.6561,64.78,6.48,0,71.26,UPI,Prime SUV,3.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000638,Uber,Bengaluru,2025-12-17,23:00:00,23:03:30,Wednesday,December,Off-Peak,0.88,3.5,2,Bengaluru South,Bengaluru Central,Bengaluru South,Bengaluru Central,12.95341,77.51333,12.87197,77.50423,55.81,0.0,0,55.81,UPI,Mini,3.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000639,Local Fleet,Bengaluru,2026-02-06,14:15:00,14:36:36,Friday,February,Off-Peak,5.19,21.6,1,Bengaluru Central,Bengaluru Central,Bengaluru Central,Bengaluru Central,12.87943,77.62194,12.96566,77.68231,134.68,0.0,0,134.68,Cash,Prime Sedan,3.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000640,Ola,Bengaluru,2026-01-28,03:03:00,03:45:18,Wednesday,January,Off-Peak,8.93,42.3,3,Bengaluru East,Bengaluru East,Bengaluru East,Bengaluru East,13.0647,77.64171,13.06643,77.56545,210.61,0.0,0,210.61,UPI,Mini,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000641,Ola,Bengaluru,2025-12-31,21:27:00,21:34:36,Wednesday,December,Off-Peak,1.38,7.6,1,Bengaluru South,Bengaluru North,Bengaluru South,Bengaluru North,12.89747,77.62494,12.90706,77.49996,67.96,0.0,60,127.96,Card,Prime Sedan,3.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000642,Ola,Bengaluru,2026-01-13,20:54:00,21:16:24,Tuesday,January,Off-Peak,5.06,22.4,1,Bengaluru East,Bengaluru East,Bengaluru East,Bengaluru East,12.95119,77.53609,12.88967,77.61847,134.32,6.72,0,141.04,UPI,Prime SUV,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000643,Rapido,Bengaluru,2025-12-11,01:03:00,01:51:54,Thursday,December,Off-Peak,11.08,48.9,1,Bengaluru East,Bengaluru South,Bengaluru East,Bengaluru South,12.90227,77.51221,13.05699,77.62701,246.31,0.0,0,246.31,UPI,Prime Sedan,3.6,Incomplete,Real-structure (Ola Bengaluru dataset)
TRIP000644,Ola,Bengaluru,2025-12-10,10:50:00,11:46:18,Wednesday,December,Off-Peak,12.47,56.3,1,Bengaluru Central,Bengaluru West,Bengaluru Central,Bengaluru West,12.92875,77.52831,12.8741,77.54397,274.09,0.0,60,334.09,UPI,eBike,3.8,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000645,Local Fleet,Bengaluru,2026-01-21,21:48:00,23:12:12,Wednesday,January,Off-Peak,16.71,84.2,1,Bengaluru West,Bengaluru North,Bengaluru West,Bengaluru North,13.01939,77.55103,12.965,77.50951,366.82,0.0,0,366.82,UPI,Auto,4.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000646,Rapido,Bengaluru,2025-12-26,16:41:00,16:52:48,Friday,December,Off-Peak,3.13,11.8,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,12.96763,77.55514,12.87607,77.64513,95.26,0.0,0,95.26,UPI,Prime SUV,3.8,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000647,Ola,Bengaluru,2026-01-21,08:20:00,08:26:30,Wednesday,January,Peak,1.18,6.5,2,Bengaluru East,Bengaluru North,Bengaluru East,Bengaluru North,13.06874,77.60463,13.00128,77.63991,63.91,3.2,0,67.11,Card,Auto,4.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000648,Ola,Bengaluru,2026-01-24,19:59:00,20:02:00,Saturday,January,Peak,0.85,3.0,4,Bengaluru North,Bengaluru West,Bengaluru North,Bengaluru West,13.01369,77.58831,12.95868,77.59531,54.7,0.0,0,54.7,UPI,Prime SUV,3.6,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000649,Local Fleet,Bengaluru,2025-12-03,23:15:00,23:17:30,Wednesday,December,Off-Peak,0.5,2.5,3,Bengaluru West,Bengaluru East,Bengaluru West,Bengaluru East,13.00844,77.60363,12.97281,77.53557,49.75,0.0,0,49.75,UPI,Prime SUV,4.2,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000650,Local Fleet,Bengaluru,2026-01-14,04:22:00,05:28:00,Wednesday,January,Off-Peak,11.01,66.0,2,Bengaluru West,Bengaluru West,Bengaluru West,Bengaluru West,12.97115,77.62972,13.06284,77.54522,271.12,0.0,0,271.12,Cash,Prime Sedan,4.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000651,Local Fleet,Bengaluru,2026-01-18,18:44:00,18:46:30,Sunday,January,Peak,0.5,2.5,1,Bengaluru North,Bengaluru North,Bengaluru North,Bengaluru North,12.97247,77.57195,12.98487,77.67417,49.75,0.0,0,49.75,Wallet,Prime SUV,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000652,Ola,Bengaluru,2026-02-04,23:32:00,23:40:48,Wednesday,February,Off-Peak,2.03,8.8,1,Bengaluru North,Bengaluru South,Bengaluru North,Bengaluru South,12.99907,77.51384,12.93087,77.63671,77.56,3.88,0,81.44,Card,Mini,3.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000653,Rapido,Bengaluru,2026-01-15,13:37:00,13:55:48,Thursday,January,Off-Peak,3.18,18.8,1,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.95287,77.59555,12.97091,77.67419,106.36,0.0,0,106.36,UPI,Prime SUV,3.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000654,Local Fleet,Bengaluru,2026-01-30,22:22:00,23:30:36,Friday,January,Off-Peak,14.9,68.6,1,Bengaluru North,Bengaluru North,Bengaluru North,Bengaluru North,13.03065,77.65822,13.00814,77.62145,321.7,0.0,0,321.7,UPI,Mini,4.9,Incomplete,Real-structure (Ola Bengaluru dataset)
TRIP000655,Uber,Bengaluru,2026-01-16,08:46:00,08:50:48,Friday,January,Peak,0.86,4.8,1,Bengaluru West,Bengaluru West,Bengaluru West,Bengaluru West,13.01431,77.59215,13.05898,77.66735,57.52,0.0,0,57.52,UPI,Mini,4.1,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000656,Ola,Bengaluru,2025-12-15,16:05:00,16:06:48,Monday,December,Off-Peak,0.5,1.8,1,Bengaluru East,Bengaluru East,Bengaluru East,Bengaluru East,12.88485,77.58731,12.96973,77.61317,48.7,0.0,0,48.7,UPI,Prime SUV,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000657,Uber,Bengaluru,2026-02-05,06:09:00,06:16:30,Thursday,February,Off-Peak,1.39,7.5,1,Bengaluru West,Bengaluru North,Bengaluru West,Bengaluru North,12.92486,77.52506,13.0462,77.56005,67.93,0.0,60,127.93,UPI,Prime SUV,3.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000658,Rapido,Bengaluru,2026-02-24,19:27:00,19:37:36,Tuesday,February,Peak,2.05,10.6,1,Bengaluru West,Bengaluru Central,Bengaluru West,Bengaluru Central,13.04164,77.54521,12.99741,77.63283,80.5,8.05,0,88.55,UPI,eBike,3.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000659,Ola,Bengaluru,2026-01-21,23:21:00,23:35:54,Wednesday,January,Off-Peak,3.05,14.9,4,Bengaluru South,Bengaluru East,Bengaluru South,Bengaluru East,12.87222,77.58013,12.94542,77.67945,98.95,0.0,0,98.95,UPI,eBike,4.1,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000660,Uber,Bengaluru,2026-01-27,16:16:00,16:28:48,Tuesday,January,Off-Peak,3.31,12.8,1,Bengaluru East,Bengaluru West,Bengaluru East,Bengaluru West,12.88253,77.57762,12.98711,77.61171,98.92,0.0,0,98.92,UPI,Auto,4.4,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000661,Uber,Bengaluru,2025-12-25,14:03:00,14:04:42,Thursday,December,Off-Peak,0.52,1.7,4,Bengaluru East,Bengaluru Central,Bengaluru East,Bengaluru Central,12.9891,77.58833,12.88239,77.59439,48.79,0.0,0,48.79,Cash,Mini,4.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000662,Uber,Bengaluru,2025-12-27,11:03:00,11:05:42,Saturday,December,Off-Peak,0.5,2.7,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,13.02785,77.49806,12.87437,77.59688,50.05,0.0,40,90.05,Wallet,Prime SUV,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000663,Uber,Bengaluru,2026-01-03,07:06:00,07:17:36,Saturday,January,Off-Peak,3.83,11.6,1,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.98706,77.58787,13.00467,77.59107,103.36,0.0,60,163.36,Cash,eBike,4.4,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000664,Local Fleet,Bengaluru,2025-12-25,08:20:00,08:30:42,Thursday,December,Peak,3.03,10.7,1,Bengaluru East,Bengaluru East,Bengaluru East,Bengaluru East,13.0058,77.58785,12.94535,77.55811,92.41,0.0,0,92.41,UPI,Prime Sedan,3.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000665,Ola,Bengaluru,2025-12-28,11:35:00,11:52:18,Sunday,December,Off-Peak,5.0,17.3,4,Bengaluru Central,Bengaluru Central,Bengaluru Central,Bengaluru Central,12.9232,77.55958,13.0146,77.59927,125.95,0.0,0,125.95,UPI,Prime SUV,4.2,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000666,Local Fleet,Bengaluru,2026-02-23,01:24:00,01:51:48,Monday,February,Off-Peak,6.07,27.8,3,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.88135,77.59717,12.92683,77.54665,154.54,0.0,40,194.54,UPI,eBike,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000667,Uber,Bengaluru,2026-02-12,19:00:00,19:02:36,Thursday,February,Peak,0.67,2.6,3,Bengaluru South,Bengaluru East,Bengaluru South,Bengaluru East,12.94754,77.60355,13.05941,77.61002,51.94,5.19,0,57.13,UPI,eBike,3.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000668,Local Fleet,Bengaluru,2026-01-15,03:49:00,04:26:36,Thursday,January,Off-Peak,6.45,37.6,4,Bengaluru East,Bengaluru Central,Bengaluru East,Bengaluru Central,13.06972,77.59231,13.0345,77.49933,173.8,0.0,0,173.8,UPI,Bike,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000669,Rapido,Bengaluru,2026-01-13,02:18:00,02:23:18,Tuesday,January,Off-Peak,1.02,5.3,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,12.97338,77.67802,12.99858,77.58658,60.19,0.0,0,60.19,Cash,Mini,3.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000670,Ola,Bengaluru,2025-12-13,12:43:00,13:11:36,Saturday,December,Off-Peak,7.3,28.6,1,Bengaluru Central,Bengaluru Central,Bengaluru Central,Bengaluru Central,12.9965,77.67828,12.95045,77.66887,170.5,0.0,0,170.5,Card,eBike,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000671,Rapido,Bengaluru,2025-12-28,20:10:00,20:12:48,Sunday,December,Off-Peak,0.84,2.8,4,Bengaluru West,Bengaluru West,Bengaluru West,Bengaluru West,13.06848,77.54824,12.91332,77.58683,54.28,0.0,0,54.28,UPI,eBike,3.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000672,Local Fleet,Bengaluru,2025-12-10,15:20:00,15:42:06,Wednesday,December,Off-Peak,6.96,22.1,4,Bengaluru East,Bengaluru North,Bengaluru East,Bengaluru North,12.95637,77.49495,13.01566,77.68297,156.67,0.0,0,156.67,UPI,Bike,4.3,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000673,Local Fleet,Bengaluru,2026-01-14,18:52:00,19:08:30,Wednesday,January,Peak,4.56,16.5,2,Bengaluru Central,Bengaluru West,Bengaluru Central,Bengaluru West,12.8924,77.55997,12.90277,77.62471,119.47,5.97,60,185.44,Cash,Bike,3.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000674,Local Fleet,Bengaluru,2026-02-17,06:07:00,06:12:18,Tuesday,February,Off-Peak,0.92,5.3,1,Bengaluru South,Bengaluru East,Bengaluru South,Bengaluru East,13.04441,77.52222,12.92078,77.5214,58.99,0.0,0,58.99,UPI,Mini,3.6,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000675,Rapido,Bengaluru,2026-02-19,22:17:00,23:15:18,Thursday,February,Off-Peak,10.53,58.3,2,Bengaluru North,Bengaluru West,Bengaluru North,Bengaluru West,13.06004,77.50883,13.02362,77.5307,253.81,0.0,0,253.81,UPI,Bike,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000676,Rapido,Bengaluru,2026-02-05,12:39:00,12:49:30,Thursday,February,Off-Peak,3.01,10.5,2,Bengaluru Central,Bengaluru South,Bengaluru Central,Bengaluru South,13.02719,77.50814,12.98631,77.56518,91.87,0.0,40,131.87,UPI,Auto,4.0,Incomplete,Real-structure (Ola Bengaluru dataset)
TRIP000677,Local Fleet,Bengaluru,2026-02-12,06:14:00,06:18:12,Thursday,February,Off-Peak,1.34,4.2,1,Bengaluru South,Bengaluru East,Bengaluru South,Bengaluru East,13.01305,77.53602,13.03075,77.58597,62.38,0.0,0,62.38,Cash,eBike,3.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000678,Local Fleet,Bengaluru,2026-01-16,23:53:00,23:58:06,Friday,January,Off-Peak,1.0,5.1,4,Bengaluru North,Bengaluru North,Bengaluru North,Bengaluru North,12.9638,77.51682,13.00239,77.53631,59.65,0.0,0,59.65,UPI,Prime SUV,3.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000679,Rapido,Bengaluru,2026-02-01,13:14:00,13:29:30,Sunday,February,Off-Peak,5.06,15.5,3,Bengaluru North,Bengaluru West,Bengaluru North,Bengaluru West,13.06531,77.50283,12.88401,77.60902,123.97,0.0,0,123.97,UPI,Prime SUV,3.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000680,Rapido,Bengaluru,2026-02-09,10:21:00,10:37:06,Monday,February,Off-Peak,2.81,16.1,1,Bengaluru Central,Bengaluru South,Bengaluru Central,Bengaluru South,12.88612,77.67146,12.89412,77.63641,97.87,9.79,0,107.66,UPI,Prime SUV,3.5,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000681,Rapido,Bengaluru,2026-01-12,06:37:00,07:24:54,Monday,January,Off-Peak,12.0,47.9,4,Bengaluru Central,Bengaluru East,Bengaluru Central,Bengaluru East,13.03982,77.66273,12.96668,77.53715,255.85,0.0,0,255.85,Card,Mini,4.1,Cancelled by Customer,Real-structure (Ola Bengaluru dataset)
TRIP000682,Ola,Bengaluru,2026-01-09,01:45:00,01:47:18,Friday,January,Off-Peak,0.5,2.3,1,Bengaluru Central,Bengaluru East,Bengaluru Central,Bengaluru East,12.99943,77.53661,12.92305,77.55283,49.45,0.0,0,49.45,Card,Mini,4.8,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000683,Ola,Bengaluru,2026-02-05,10:50:00,10:55:18,Thursday,February,Off-Peak,1.07,5.3,1,Bengaluru East,Bengaluru Central,Bengaluru East,Bengaluru Central,12.89297,77.53926,12.93114,77.63936,60.79,0.0,0,60.79,Cash,Prime SUV,4.3,Incomplete,Real-structure (Ola Bengaluru dataset)
TRIP000684,Rapido,Bengaluru,2026-02-12,14:45:00,14:48:18,Thursday,February,Off-Peak,0.57,3.3,1,Bengaluru East,Bengaluru East,Bengaluru East,Bengaluru East,12.90217,77.6786,12.95703,77.61302,51.79,2.59,0,54.38,UPI,Prime Sedan,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000685,Rapido,Bengaluru,2025-12-29,17:22:00,17:29:42,Monday,December,Off-Peak,2.48,7.7,4,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.97022,77.65142,12.92337,77.60213,81.31,0.0,0,81.31,UPI,Prime Sedan,4.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000686,Ola,Bengaluru,2026-01-01,06:11:00,06:46:30,Thursday,January,Off-Peak,10.18,35.5,3,Bengaluru South,Bengaluru South,Bengaluru South,Bengaluru South,13.04923,77.50654,12.88436,77.6327,215.41,0.0,0,215.41,UPI,Bike,3.9,Cancelled by Customer,Real-structure (Ola Bengaluru dataset)
TRIP000687,Ola,Bengaluru,2026-02-22,04:45:00,05:06:36,Sunday,February,Off-Peak,7.07,21.6,3,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.91003,77.53537,12.98499,77.68347,157.24,0.0,0,157.24,Wallet,Bike,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000688,Ola,Bengaluru,2026-02-16,10:58:00,11:16:24,Monday,February,Off-Peak,6.02,18.4,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,12.95139,77.55184,12.9464,77.58962,139.84,0.0,0,139.84,Cash,Bike,4.9,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000689,Ola,Bengaluru,2025-12-02,21:08:00,21:14:36,Tuesday,December,Off-Peak,1.48,6.6,2,Bengaluru Central,Bengaluru North,Bengaluru Central,Bengaluru North,13.04557,77.62304,12.99581,77.5286,67.66,0.0,0,67.66,UPI,Prime Sedan,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000690,Local Fleet,Bengaluru,2026-01-14,09:58:00,10:25:48,Wednesday,January,Peak,4.8,27.8,1,Bengaluru West,Bengaluru North,Bengaluru West,Bengaluru North,12.97608,77.58517,13.03966,77.60262,139.3,13.93,0,153.23,Cash,Bike,4.2,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000691,Ola,Bengaluru,2025-12-06,11:56:00,12:58:42,Saturday,December,Off-Peak,15.15,62.7,2,Bengaluru North,Bengaluru West,Bengaluru North,Bengaluru West,12.89297,77.50168,13.05612,77.64984,315.85,0.0,0,315.85,UPI,Auto,4.4,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000692,Ola,Bengaluru,2025-12-31,05:53:00,06:00:36,Wednesday,December,Off-Peak,1.93,7.6,4,Bengaluru West,Bengaluru East,Bengaluru West,Bengaluru East,13.03653,77.58716,12.91848,77.62478,74.56,0.0,0,74.56,Cash,Mini,4.1,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000693,Uber,Bengaluru,2026-01-01,23:28:00,23:44:54,Thursday,January,Off-Peak,2.9,16.9,2,Bengaluru North,Bengaluru North,Bengaluru North,Bengaluru North,12.95573,77.67153,12.98378,77.58518,100.15,0.0,0,100.15,UPI,Prime Sedan,4.4,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000694,Ola,Bengaluru,2026-02-17,14:28:00,14:30:48,Tuesday,February,Off-Peak,0.5,2.8,1,Bengaluru North,Bengaluru South,Bengaluru North,Bengaluru South,12.91962,77.49087,12.87531,77.56155,50.2,0.0,0,50.2,UPI,eBike,4.4,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000695,Uber,Bengaluru,2026-01-29,03:46:00,04:07:06,Thursday,January,Off-Peak,4.35,21.1,3,Bengaluru North,Bengaluru North,Bengaluru North,Bengaluru North,13.06442,77.54415,12.90824,77.53414,123.85,0.0,0,123.85,Cash,Auto,4.3,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000696,Uber,Bengaluru,2026-02-17,06:01:00,06:30:48,Tuesday,February,Off-Peak,6.98,29.8,1,Bengaluru East,Bengaluru South,Bengaluru East,Bengaluru South,12.98381,77.51441,12.94397,77.64685,168.46,0.0,0,168.46,UPI,Prime Sedan,4.3,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000697,Rapido,Bengaluru,2025-12-29,13:50:00,13:55:42,Monday,December,Off-Peak,1.37,5.7,2,Bengaluru South,Bengaluru North,Bengaluru South,Bengaluru North,13.01666,77.54855,12.92199,77.65425,64.99,0.0,0,64.99,Cash,Prime Sedan,4.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000698,Ola,Bengaluru,2026-02-15,10:27:00,10:42:18,Sunday,February,Off-Peak,3.53,15.3,2,Bengaluru West,Bengaluru South,Bengaluru West,Bengaluru South,13.00155,77.68034,13.02548,77.58383,105.31,0.0,0,105.31,UPI,Prime SUV,3.8,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000699,Local Fleet,Bengaluru,2026-01-09,04:22:00,05:00:00,Friday,January,Off-Peak,7.42,38.0,4,Bengaluru South,Bengaluru East,Bengaluru South,Bengaluru East,13.04294,77.60035,12.91929,77.53178,186.04,0.0,40,226.04,Card,Prime Sedan,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000700,Local Fleet,Bengaluru,2025-12-29,04:53:00,05:02:24,Monday,December,Off-Peak,2.03,9.4,1,Bengaluru West,Bengaluru West,Bengaluru West,Bengaluru West,12.9366,77.63997,13.00036,77.67365,78.46,0.0,0,78.46,Cash,Mini,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000701,Rapido,Bengaluru,2026-01-03,22:11:00,22:17:06,Saturday,January,Off-Peak,1.43,6.1,3,Bengaluru North,Bengaluru West,Bengaluru North,Bengaluru West,12.87496,77.67433,12.98115,77.51236,66.31,0.0,0,66.31,UPI,Prime SUV,5.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000702,Ola,Bengaluru,2026-02-08,10:16:00,10:24:30,Sunday,February,Off-Peak,2.13,8.5,2,Bengaluru West,Bengaluru North,Bengaluru West,Bengaluru North,12.88779,77.49701,13.04292,77.55266,78.31,0.0,0,78.31,UPI,Mini,4.7,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000703,Ola,Bengaluru,2026-01-14,04:33:00,05:00:12,Wednesday,January,Off-Peak,4.62,27.2,4,Bengaluru West,Bengaluru Central,Bengaluru West,Bengaluru Central,12.9447,77.56669,13.06341,77.63378,136.24,0.0,0,136.24,Cash,eBike,4.7,Cancelled by Customer,Real-structure (Ola Bengaluru dataset)
TRIP000704,Rapido,Bengaluru,2025-12-17,08:32:00,08:39:24,Wednesday,December,Peak,1.93,7.4,3,Bengaluru East,Bengaluru West,Bengaluru East,Bengaluru West,12.9971,77.56864,13.01422,77.60839,74.26,7.43,0,81.69,Card,Prime Sedan,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000705,Rapido,Bengaluru,2026-02-01,22:17:00,22:19:18,Sunday,February,Off-Peak,0.57,2.3,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,12.87337,77.63085,12.94337,77.53595,50.29,0.0,0,50.29,UPI,Prime SUV,4.5,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000706,Ola,Bengaluru,2026-01-09,20:51:00,21:31:12,Friday,January,Off-Peak,12.84,40.2,1,Bengaluru South,Bengaluru South,Bengaluru South,Bengaluru South,13.04047,77.62592,12.92818,77.49339,254.38,12.72,0,267.1,Wallet,Auto,4.3,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000707,Uber,Bengaluru,2025-12-26,09:05:00,09:31:12,Friday,December,Peak,4.8,26.2,3,Bengaluru West,Bengaluru Central,Bengaluru West,Bengaluru Central,12.96948,77.66158,12.96747,77.58639,136.9,0.0,0,136.9,Cash,eBike,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000708,Local Fleet,Bengaluru,2026-02-23,21:35:00,21:37:06,Monday,February,Off-Peak,0.5,2.1,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,13.02547,77.5768,12.91375,77.5346,49.15,0.0,0,49.15,Wallet,Auto,3.6,Cancelled by Customer,Real-structure (Ola Bengaluru dataset)
TRIP000709,Rapido,Bengaluru,2026-02-14,14:15:00,14:16:54,Saturday,February,Off-Peak,0.5,1.9,1,Bengaluru Central,Bengaluru Central,Bengaluru Central,Bengaluru Central,13.03652,77.49832,12.92248,77.64261,48.85,0.0,0,48.85,Wallet,Bike,4.9,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000710,Local Fleet,Bengaluru,2025-12-23,13:10:00,13:16:36,Tuesday,December,Off-Peak,1.14,6.6,1,Bengaluru North,Bengaluru Central,Bengaluru North,Bengaluru Central,12.90868,77.53529,12.88683,77.52131,63.58,0.0,60,123.58,Cash,Mini,4.6,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000711,Ola,Bengaluru,2025-12-05,04:55:00,04:56:36,Friday,December,Off-Peak,0.5,1.6,1,Bengaluru Central,Bengaluru East,Bengaluru Central,Bengaluru East,12.92393,77.49269,12.97189,77.58513,48.4,0.0,0,48.4,UPI,Bike,3.8,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000712,Local Fleet,Bengaluru,2025-12-10,18:40:00,18:45:48,Wednesday,December,Peak,1.29,5.8,2,Bengaluru Central,Bengaluru South,Bengaluru Central,Bengaluru South,13.05292,77.51662,13.04401,77.56048,64.18,0.0,0,64.18,UPI,eBike,3.8,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000713,Ola,Bengaluru,2025-12-21,06:41:00,07:24:30,Sunday,December,Off-Peak,8.89,43.5,2,Bengaluru West,Bengaluru North,Bengaluru West,Bengaluru North,13.02934,77.49013,13.01041,77.5433,211.93,0.0,60,271.93,UPI,Prime Sedan,5.0,Cancelled by Driver,Real-structure (Ola Bengaluru dataset)
TRIP000714,Ola,Bengaluru,2026-01-12,23:35:00,23:48:36,Monday,January,Off-Peak,3.7,13.6,1,Bengaluru South,Bengaluru West,Bengaluru South,Bengaluru West,12.89889,77.52379,12.96687,77.58262,104.8,0.0,0,104.8,UPI,Mini,4.0,Completed,Real-structure (Ola Bengaluru dataset)
TRIP000715,Rapido,Bengaluru,2026-01-10,03:31:00,03:34:42,Saturday,January,Off-Peak,0.86,3.7,2,Bengaluru South,Bengaluru South,Bengaluru South,Bengaluru South,13.02864,77.62107,12.93966,77.67382,55.87,0.0,0,55.87,UPI,Auto,3.5,Completed,Real-structure (Ola Bengaluru dataset)
